filename,drive_folder,description,region,composite_type,phase,start_date,end_date,scene_count,task_id,scale_m,bands,crs,exported_at
MON_Hasdeo_North_2021_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_02_first_event,Hasdeo_North,monthly,first_event,2021-02-01,2021-03-01,9,IG6QIVDXJI27V4FFWIP53ARD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:51:56.147758
MON_Hasdeo_North_2021_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_03_first_event,Hasdeo_North,monthly,first_event,2021-03-01,2021-04-01,12,ZDT5QP5IFYKC66GSC7HJ6W45,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:51:58.500460
MON_Hasdeo_North_2021_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_04_first_event,Hasdeo_North,monthly,first_event,2021-04-01,2021-05-01,10,YJVSR7J5TKNJBX7L56OIAQGL,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:51:59.970309
MON_Hasdeo_North_2021_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_05_first_event,Hasdeo_North,monthly,first_event,2021-05-01,2021-06-01,4,SK3GAD7HLETZMQ7X2QHBBNDC,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:02.903536
MON_Hasdeo_North_2021_07_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_07_first_event,Hasdeo_North,monthly,first_event,2021-07-01,2021-08-01,1,IKJZP5WBEPDG6C5HZTES4LIX,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:07.206627
MON_Hasdeo_North_2021_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_10_first_event,Hasdeo_North,monthly,first_event,2021-10-01,2021-11-01,9,MTWR4B6WXXUE3PW44FF6633Y,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:11.319147
MON_Hasdeo_North_2021_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_11_first_event,Hasdeo_North,monthly,first_event,2021-11-01,2021-12-01,8,M445EGSZNYY3S6YNAOBYEJ3D,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:13.098832
MON_Hasdeo_North_2021_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2021_12_first_event,Hasdeo_North,monthly,first_event,2021-12-01,2022-01-01,11,TBIHW454DSPGQHPGZ7JD3NLY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:15.636283
MON_Hasdeo_North_2022_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_01_first_event,Hasdeo_North,monthly,first_event,2022-01-01,2022-02-01,7,SQ27MRTYK5YYNRTWKU6DMIDN,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:18.674171
MON_Hasdeo_North_2022_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_02_first_event,Hasdeo_North,monthly,first_event,2022-02-01,2022-03-01,8,62JSHMHECGXVJFXG4GNLRP2Z,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:22.342947
MON_Hasdeo_North_2022_03_second_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_03_second_event,Hasdeo_North,monthly,second_event,2022-03-01,2022-04-01,14,LO7C5W2QXFPHWPVKCKD7UXQY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:23.940135
MON_Hasdeo_North_2022_04_second_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_04_second_event,Hasdeo_North,monthly,second_event,2022-04-01,2022-05-01,11,CE4SABRYRYH5UPHPLLD3KCV6,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:26.045730
MON_Hasdeo_North_2022_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_05_first_event,Hasdeo_North,monthly,first_event,2022-05-01,2022-06-01,9,ONDXG2D3G5JX3AUF5MCTQG5X,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:28.913224
MON_Hasdeo_North_2022_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_10_first_event,Hasdeo_North,monthly,first_event,2022-10-01,2022-11-01,5,R2UM5RAEJBFNIKDP42LLGHEZ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:41.817765
MON_Hasdeo_North_2022_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_11_first_event,Hasdeo_North,monthly,first_event,2022-11-01,2022-12-01,10,DC2FKZQBT6E2AANZXALAVE4U,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:48.465076
MON_Hasdeo_North_2022_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2022_12_first_event,Hasdeo_North,monthly,first_event,2022-12-01,2023-01-01,11,VXGJGGCHLOCXQRWQZA6SX3DY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:52.160335
MON_Hasdeo_North_2023_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_01_first_event,Hasdeo_North,monthly,first_event,2023-01-01,2023-02-01,10,7IU2PAG3GKABELP2JAAJ3OZF,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:52:55.027451
MON_Hasdeo_North_2023_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_02_first_event,Hasdeo_North,monthly,first_event,2023-02-01,2023-03-01,10,W6VWZPJOH6EPS4A3NETY7NLQ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:04.003059
MON_Hasdeo_North_2023_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_03_first_event,Hasdeo_North,monthly,first_event,2023-03-01,2023-04-01,9,MFLBNFAI3757X5C6H7WQD6IO,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:05.680920
MON_Hasdeo_North_2023_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_04_first_event,Hasdeo_North,monthly,first_event,2023-04-01,2023-05-01,1,WFNAQVJM43WCJUOE2ZAATYRE,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:08.235839
MON_Hasdeo_North_2023_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_05_first_event,Hasdeo_North,monthly,first_event,2023-05-01,2023-06-01,7,BWLB52BU5IDG5SUWECSJZZDZ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:12.231196
MON_Hasdeo_North_2023_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_06_first_event,Hasdeo_North,monthly,first_event,2023-06-01,2023-07-01,2,3OUQTIBXCKTDLG5RBC6KDXFJ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:23.186288
MON_Hasdeo_North_2023_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_10_first_event,Hasdeo_North,monthly,first_event,2023-10-01,2023-11-01,8,NWCDKCSY2BUTOBCH4UU222P5,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:33.528798
MON_Hasdeo_North_2023_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_11_first_event,Hasdeo_North,monthly,first_event,2023-11-01,2023-12-01,10,YWR5IDPAIW4L3DQH4BJPX2T6,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:37.729453
MON_Hasdeo_North_2023_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_North_2023_12_first_event,Hasdeo_North,monthly,first_event,2023-12-01,2024-01-01,9,N4ZOYSKFGERV4UREBY3EFO4X,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:41.722174
MON_Hasdeo_South_2018_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2018_01_first_event,Hasdeo_South,monthly,first_event,2018-01-01,2018-02-01,16,TCIXG3CHIORDJT4JJBG2R3PY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:43.667015
MON_Hasdeo_South_2018_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2018_02_first_event,Hasdeo_South,monthly,first_event,2018-02-01,2018-03-01,3,I7PA56E7V5AQWLZIXNYOEZAW,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:45.593123
MON_Hasdeo_South_2018_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2018_03_first_event,Hasdeo_South,monthly,first_event,2018-03-01,2018-04-01,8,GHSC6FSOXJ3PLIZVZDJRN66E,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:53.189771
MON_Hasdeo_South_2018_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2018_04_first_event,Hasdeo_South,monthly,first_event,2018-04-01,2018-05-01,3,XLHSKZOO6C6LQVS4CU2T24KD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:53:57.593848
MON_Hasdeo_South_2018_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2018_10_first_event,Hasdeo_South,monthly,first_event,2018-10-01,2018-11-01,1,KKPOMKQ4ABXJHACI7L42YINA,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:11.994313
MON_Hasdeo_South_2018_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2018_11_first_event,Hasdeo_South,monthly,first_event,2018-11-01,2018-12-01,12,XBJN5BXZKGCRDKW2WC7OYXNH,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:14.243500
MON_Hasdeo_South_2018_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2018_12_first_event,Hasdeo_South,monthly,first_event,2018-12-01,2019-01-01,10,FOXWPWMEMDQCZIRXIXHYVC3D,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:16.846421
MON_Hasdeo_South_2019_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_01_first_event,Hasdeo_South,monthly,first_event,2019-01-01,2019-02-01,24,EGC4SO27KKD7EEVCVNAKG7LS,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:21.762236
MON_Hasdeo_South_2019_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_02_first_event,Hasdeo_South,monthly,first_event,2019-02-01,2019-03-01,15,LHUJICWTGSYNIRWINJ5E5Y3C,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:24.422193
MON_Hasdeo_South_2019_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_03_first_event,Hasdeo_South,monthly,first_event,2019-03-01,2019-04-01,22,QBENG2J443TDXE3BQEK67ZOX,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:29.133265
MON_Hasdeo_South_2019_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_04_first_event,Hasdeo_South,monthly,first_event,2019-04-01,2019-05-01,16,DTX6G3QDR65ZIVIBUPZF7JYQ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:33.023840
MON_Hasdeo_South_2019_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_05_first_event,Hasdeo_South,monthly,first_event,2019-05-01,2019-06-01,24,FRXTKHLFBARIOSEUMA4ONMQD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:36.303811
MON_Hasdeo_South_2019_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_06_first_event,Hasdeo_South,monthly,first_event,2019-06-01,2019-07-01,8,22UEP5YRHGKQNLNBZ7C7R6FQ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:38.143670
MON_Hasdeo_South_2019_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_10_first_event,Hasdeo_South,monthly,first_event,2019-10-01,2019-11-01,6,W63MLTJXSQR6HXJMCNSDFA7T,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:50.129945
MON_Hasdeo_South_2019_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_11_first_event,Hasdeo_South,monthly,first_event,2019-11-01,2019-12-01,22,7JPXXFGVPZPPISY6TNB3KUUJ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:52.276101
MON_Hasdeo_South_2019_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2019_12_first_event,Hasdeo_South,monthly,first_event,2019-12-01,2020-01-01,14,TT6AYPXFO54QKAFAIWFRZH64,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:55.601639
MON_Hasdeo_South_2020_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_01_first_event,Hasdeo_South,monthly,first_event,2020-01-01,2020-02-01,24,KQUWFX4NMGGTPFQXA6WRCOBT,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:54:57.499086
MON_Hasdeo_South_2020_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_02_first_event,Hasdeo_South,monthly,first_event,2020-02-01,2020-03-01,9,YUB5D3WWVY23YBL7DHZOTB4N,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:00.507638
MON_Hasdeo_South_2020_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_03_first_event,Hasdeo_South,monthly,first_event,2020-03-01,2020-04-01,12,RTQL7RDZ5PYWSSNUT3N2VYZL,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:03.949685
MON_Hasdeo_South_2020_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_04_first_event,Hasdeo_South,monthly,first_event,2020-04-01,2020-05-01,18,TKRCUWI6NDULNMY62MOR4IXQ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:07.225284
MON_Hasdeo_South_2020_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_05_first_event,Hasdeo_South,monthly,first_event,2020-05-01,2020-06-01,12,NSXNP4DWYJAMJH2PMZGV3IEA,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:10.943512
MON_Hasdeo_South_2020_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_06_first_event,Hasdeo_South,monthly,first_event,2020-06-01,2020-07-01,4,YY42VWZAFUGMLT7YKG2K4FQT,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:13.472620
MON_Hasdeo_South_2020_09_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_09_first_event,Hasdeo_South,monthly,first_event,2020-09-01,2020-10-01,4,KR7XXTYMYHB3CKEPMOV75TQP,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:18.291437
MON_Hasdeo_South_2020_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_10_first_event,Hasdeo_South,monthly,first_event,2020-10-01,2020-11-01,7,KDNRXKG6QC2YLZCCUC6AFE57,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:20.648037
MON_Hasdeo_South_2020_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_11_first_event,Hasdeo_South,monthly,first_event,2020-11-01,2020-12-01,16,QM2HBAETFO3ZQWL3K3BACT5H,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:22.749041
MON_Hasdeo_South_2020_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2020_12_first_event,Hasdeo_South,monthly,first_event,2020-12-01,2021-01-01,25,4WPDXTVP2PC23VWJZTDURS74,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:25.046730
MON_Hasdeo_South_2021_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_01_first_event,Hasdeo_South,monthly,first_event,2021-01-01,2021-02-01,20,W5CVID6CGRPCR3LVJTDVGWRN,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:28.219373
MON_Hasdeo_South_2021_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_02_first_event,Hasdeo_South,monthly,first_event,2021-02-01,2021-03-01,20,ZPWSTKKROI7M6GS7ZPPLS73I,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:30.470585
MON_Hasdeo_South_2021_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_03_first_event,Hasdeo_South,monthly,first_event,2021-03-01,2021-04-01,24,6KGOXHBXHPIWYI7MPOG7XA2V,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:32.211495
MON_Hasdeo_South_2021_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_04_first_event,Hasdeo_South,monthly,first_event,2021-04-01,2021-05-01,20,7YF532WNBWXEHNGSR6X4T23Q,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:39.182038
MON_Hasdeo_South_2021_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_05_first_event,Hasdeo_South,monthly,first_event,2021-05-01,2021-06-01,6,236SOHUPAHTP7FX6A5EY5MFJ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:43.168243
MON_Hasdeo_South_2021_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_06_first_event,Hasdeo_South,monthly,first_event,2021-06-01,2021-07-01,2,QGB24KKBSODBBQOAREB5445D,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:45.524652
MON_Hasdeo_South_2021_07_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_07_first_event,Hasdeo_South,monthly,first_event,2021-07-01,2021-08-01,1,QXZMZD2D76PDMAW5GWWHZLN5,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:47.300585
MON_Hasdeo_South_2021_08_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_08_first_event,Hasdeo_South,monthly,first_event,2021-08-01,2021-09-01,1,7HFRRJPPBTKECSWQXTK6FI6N,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:49.109258
MON_Hasdeo_South_2021_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_10_first_event,Hasdeo_South,monthly,first_event,2021-10-01,2021-11-01,16,2YIB3YXQ55IXAYKMRYW5KX2C,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:52.229717
MON_Hasdeo_South_2021_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_11_first_event,Hasdeo_South,monthly,first_event,2021-11-01,2021-12-01,15,H2XGEVHA3HOFKPGEQ5OQQ3TU,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:55:54.332531
MON_Hasdeo_South_2021_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2021_12_first_event,Hasdeo_South,monthly,first_event,2021-12-01,2022-01-01,23,6TE7QQGMY462XRVZXMVE4YQV,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:56:03.615808
MON_Hasdeo_South_2022_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_01_first_event,Hasdeo_South,monthly,first_event,2022-01-01,2022-02-01,13,MWA5P7IB5DU4N7QXWWCHWYND,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:56:06.751505
MON_Hasdeo_South_2022_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_02_first_event,Hasdeo_South,monthly,first_event,2022-02-01,2022-03-01,16,F4ONWI65N73FGRTQZBRMB653,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:56:14.094683
MON_Hasdeo_South_2022_03_second_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_03_second_event,Hasdeo_South,monthly,second_event,2022-03-01,2022-04-01,25,ZEZCFPRWYJIBXG77ZEZTVYVN,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:56:19.827978
MON_Hasdeo_South_2022_04_second_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_04_second_event,Hasdeo_South,monthly,second_event,2022-04-01,2022-05-01,21,UB64ZYVFROWW5KT7CUVPJNMR,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:56:22.491029
MON_Hasdeo_South_2022_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_05_first_event,Hasdeo_South,monthly,first_event,2022-05-01,2022-06-01,17,IGK5O2JRUACDJWFCBSRK3E6X,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:56:24.538125
MON_Hasdeo_South_2022_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_06_first_event,Hasdeo_South,monthly,first_event,2022-06-01,2022-07-01,3,NLK4TIHJGBQVE5MORVQHEHGD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:56:28.429185
MON_Hasdeo_South_2022_10_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_10_first_event,Hasdeo_South,monthly,first_event,2022-10-01,2022-11-01,10,3ENF5K664RJCXTGBPDP55SCB,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:01.380124
MON_Hasdeo_South_2022_11_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_11_first_event,Hasdeo_South,monthly,first_event,2022-11-01,2022-12-01,22,XI4PYT3QEUXRYQTZ3D7UTHJD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:06.419739
MON_Hasdeo_South_2022_12_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2022_12_first_event,Hasdeo_South,monthly,first_event,2022-12-01,2023-01-01,23,6NEFF4TZEGCBZABO2J35SWXZ,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:22.089073
MON_Hasdeo_South_2023_01_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2023_01_first_event,Hasdeo_South,monthly,first_event,2023-01-01,2023-02-01,20,6NHFSFWSIXQI3O42FGWIN7I3,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:24.036292
MON_Hasdeo_South_2023_02_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2023_02_first_event,Hasdeo_South,monthly,first_event,2023-02-01,2023-03-01,20,LUMUZWXC3NWR4MFHADD6YJ7I,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:26.698457
MON_Hasdeo_South_2023_03_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2023_03_first_event,Hasdeo_South,monthly,first_event,2023-03-01,2023-04-01,20,MV6DEWZRO73BCFT32777BPP6,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:29.055703
MON_Hasdeo_South_2023_04_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2023_04_first_event,Hasdeo_South,monthly,first_event,2023-04-01,2023-05-01,3,MJEYG62LDKCV3AE7525IC6EY,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:33.350609
MON_Hasdeo_South_2023_05_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2023_05_first_event,Hasdeo_South,monthly,first_event,2023-05-01,2023-06-01,17,WQUAVSF4LR7XFD3EO62RX4LD,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:35.501882
MON_Hasdeo_South_2023_06_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2023_06_first_event,Hasdeo_South,monthly,first_event,2023-06-01,2023-07-01,4,7VQIROLANWJ7PNS47FSESGML,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:38.267572
MON_Hasdeo_South_2023_08_first_event.tif,Hasdeo_JPEG_Dataset,MON_Hasdeo_South_2023_08_first_event,Hasdeo_South,monthly,first_event,2023-08-01,2023-09-01,1,E3ILERZHULUPQX3PRA5TWD2N,30,"B4,B3,B2 (RGB visualised)",EPSG:32644,2026-02-21T10:57:46.360518
