task_id,description,region,start_date,end_date,image_count,phase,export_type,timestamp,scale_m,crs,dtype,bands
6CEUXUQNLMLJYIAG7N2BMC7X,MON_Kente_Extension_2020_12_slowdown,Kente_Extension,2020-12-01,2021-01-01,5,slowdown,drive,2026-02-20T18:26:43.219292,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MY2HSGIDQZ2VM3RCJHVIZJUW,MON_Kente_Extension_2021_01_slowdown,Kente_Extension,2021-01-01,2021-02-01,4,slowdown,drive,2026-02-20T18:26:44.858737,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
XRU36RMTPWG27Y4BKWRRUEW6,MON_Kente_Extension_2021_02_slowdown,Kente_Extension,2021-02-01,2021-03-01,4,slowdown,drive,2026-02-20T18:26:47.315722,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
D47D4WCPUO6P2JHHG3ZCCRIX,MON_Kente_Extension_2021_03_slowdown,Kente_Extension,2021-03-01,2021-04-01,5,slowdown,drive,2026-02-20T18:26:48.778987,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
U3X6P5DBYYW4RV2NHAOJFC4L,MON_Kente_Extension_2021_04_slowdown,Kente_Extension,2021-04-01,2021-05-01,5,slowdown,drive,2026-02-20T18:26:50.365606,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7JUHRG6UZAYLKWG6DGNECPLY,MON_Kente_Extension_2021_05_slowdown,Kente_Extension,2021-05-01,2021-06-01,2,slowdown,drive,2026-02-20T18:26:51.943007,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
P5W34C4NMRXK3GGTRL35GQV2,MON_Kente_Extension_2021_07_slowdown,Kente_Extension,2021-07-01,2021-08-01,1,slowdown,drive,2026-02-20T18:26:54.098115,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KOBXHU6ZCILSPSSZDW32MNCR,MON_Kente_Extension_2021_10_slowdown,Kente_Extension,2021-10-01,2021-11-01,5,slowdown,drive,2026-02-20T18:26:56.737172,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
DQHMVBCECLCTPWDD4GOQGFRI,MON_Kente_Extension_2021_11_slowdown,Kente_Extension,2021-11-01,2021-12-01,4,slowdown,drive,2026-02-20T18:26:58.783924,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MQDBF2QHSLQWLOWOFH6TS4LR,MON_Kente_Extension_2021_12_slowdown,Kente_Extension,2021-12-01,2022-01-01,6,slowdown,drive,2026-02-20T18:27:00.351985,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QUS5MFZGAUEODIDQ4W7NSALK,MON_Kente_Extension_2022_01_slowdown,Kente_Extension,2022-01-01,2022-02-01,4,slowdown,drive,2026-02-20T18:27:01.959883,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
I4RARJ5GSOTLZOZQ62NLJAK4,MON_Kente_Extension_2022_02_slowdown,Kente_Extension,2022-02-01,2022-03-01,4,slowdown,drive,2026-02-20T18:27:03.592678,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
NXMS4YWSBLDCRSGZ6LIUNAGE,MON_Kente_Extension_2022_03_slowdown,Kente_Extension,2022-03-01,2022-04-01,7,slowdown,drive,2026-02-20T18:27:05.056307,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
FKV4GOYRJM6SDCZJB2ZHJJTM,MON_Kente_Extension_2022_04_slowdown,Kente_Extension,2022-04-01,2022-05-01,6,slowdown,drive,2026-02-20T18:27:06.671197,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4XAI4DNLM2GX26KRMNBR5M4F,MON_Kente_Extension_2022_05_slowdown,Kente_Extension,2022-05-01,2022-06-01,4,slowdown,drive,2026-02-20T18:27:08.193528,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
W7XOQE2XMCTRJLLBLE4SETUJ,MON_Kente_Extension_2022_10_slowdown,Kente_Extension,2022-10-01,2022-11-01,3,slowdown,drive,2026-02-20T18:27:13.038789,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2AZEL27GZAVDRINTAY5F2PX5,MON_Kente_Extension_2022_11_slowdown,Kente_Extension,2022-11-01,2022-12-01,5,slowdown,drive,2026-02-20T18:27:14.470653,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OYA22F7YSRW4H3GBZFZZ45B4,MON_Kente_Extension_2022_12_slowdown,Kente_Extension,2022-12-01,2023-01-01,6,slowdown,drive,2026-02-20T18:27:16.090085,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5KB4WTHNX4AKQSVX66ZAAFLC,MON_Kente_Extension_2023_01_renewed,Kente_Extension,2023-01-01,2023-02-01,5,renewed,drive,2026-02-20T18:27:18.174750,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WMK36BBEC3DA4BCIDFH23OXV,MON_Kente_Extension_2023_02_renewed,Kente_Extension,2023-02-01,2023-03-01,5,renewed,drive,2026-02-20T18:27:19.746160,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RNYADSSLNOIYHIE4YTO2ECCH,MON_Kente_Extension_2023_03_renewed,Kente_Extension,2023-03-01,2023-04-01,5,renewed,drive,2026-02-20T18:27:21.395811,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
DYDW5WGGHV3WKHOWVPDIBIKL,MON_Kente_Extension_2023_04_renewed,Kente_Extension,2023-04-01,2023-05-01,1,renewed,drive,2026-02-20T18:27:22.954114,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OUCHQCOIFXLSIJ74KUC3O7I7,MON_Kente_Extension_2023_05_renewed,Kente_Extension,2023-05-01,2023-06-01,3,renewed,drive,2026-02-20T18:27:24.490419,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
FNOISXLM2DIOBH6RGXCIBZWC,MON_Kente_Extension_2023_06_renewed,Kente_Extension,2023-06-01,2023-07-01,1,renewed,drive,2026-02-20T18:27:26.026023,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
BGXRPNZN4CEYE27MXRN4P6C3,MON_Kente_Extension_2023_10_renewed,Kente_Extension,2023-10-01,2023-11-01,4,renewed,drive,2026-02-20T18:27:30.461243,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
U2FSYTWNT26CZIH73BPLBXTP,MON_Kente_Extension_2023_11_renewed,Kente_Extension,2023-11-01,2023-12-01,5,renewed,drive,2026-02-20T18:27:31.861618,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6W3SOCZK7YWWDREGQTZBMF7W,MON_Kente_Extension_2023_12_renewed,Kente_Extension,2023-12-01,2024-01-01,5,renewed,drive,2026-02-20T18:27:33.537853,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QXSWEFHIV2LGQ6YX3NC5BD57,MON_Kente_Extension_2024_01_renewed,Kente_Extension,2024-01-01,2024-02-01,3,renewed,drive,2026-02-20T18:27:35.098967,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
LW6BUIFDQK2DCX2OWASBAFUP,MON_Kente_Extension_2024_02_renewed,Kente_Extension,2024-02-01,2024-03-01,3,renewed,drive,2026-02-20T18:27:37.025767,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4FEBNWSEFDNTSOQF5ANDSYTN,MON_Kente_Extension_2024_03_renewed,Kente_Extension,2024-03-01,2024-04-01,5,renewed,drive,2026-02-20T18:27:38.672906,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
DQWUHQSUQIQZQBFIKHEDEVQT,MON_Kente_Extension_2024_04_renewed,Kente_Extension,2024-04-01,2024-05-01,5,renewed,drive,2026-02-20T18:27:40.260704,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
CNRBRTWO7KNXR5PB7FJL3E2R,MON_Kente_Extension_2024_05_renewed,Kente_Extension,2024-05-01,2024-06-01,4,renewed,drive,2026-02-20T18:27:41.832781,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
E6RCKK5GV2OBMQ2X6IOH6FSG,MON_Kente_Extension_2024_06_renewed,Kente_Extension,2024-06-01,2024-07-01,2,renewed,drive,2026-02-20T18:27:43.667546,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MTSZQFGAQS5OLYTMLXRKRZIY,MON_Kente_Extension_2024_10_renewed,Kente_Extension,2024-10-01,2024-11-01,2,renewed,drive,2026-02-20T18:27:47.648262,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
W7NU47Z53RIFTJZIKUV6U54K,MON_Kente_Extension_2024_11_renewed,Kente_Extension,2024-11-01,2024-12-01,4,renewed,drive,2026-02-20T18:27:49.159380,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
P6HDQ2DZEGM75WNZTAZU2FCD,MON_Kente_Extension_2024_12_renewed,Kente_Extension,2024-12-01,2025-01-01,4,renewed,drive,2026-02-20T18:27:50.806923,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
LIY6MC4HWJ3HCGYVWUUOV5LA,MON_Kente_Extension_2025_01_renewed,Kente_Extension,2025-01-01,2025-02-01,5,renewed,drive,2026-02-20T18:27:53.285053,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7F65XP44HJFYB336UFPQ7B65,MON_Kente_Extension_2025_02_renewed,Kente_Extension,2025-02-01,2025-03-01,5,renewed,drive,2026-02-20T18:27:54.903970,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MTQUEPRXI35SZ2R2P6C27O2S,MON_Kente_Extension_2025_03_renewed,Kente_Extension,2025-03-01,2025-04-01,6,renewed,drive,2026-02-20T18:27:57.461674,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2SPJGBEJSBAG7AGBR6FP4P7R,MON_Kente_Extension_2025_04_renewed,Kente_Extension,2025-04-01,2025-05-01,7,renewed,drive,2026-02-20T18:27:59.206456,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
TQTKGEU3A7UUS2WEPV4ZNSRB,MON_Kente_Extension_2025_05_renewed,Kente_Extension,2025-05-01,2025-06-01,3,renewed,drive,2026-02-20T18:28:00.754682,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2NOSTDM57YYCIDX2KGW73TKJ,MON_Kente_Extension_2025_06_renewed,Kente_Extension,2025-06-01,2025-07-01,2,renewed,drive,2026-02-20T18:28:03.299869,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
X7T5NUQIBTBEVYG7RG4ZB2U4,MON_Control_Forest_2016_10_rapid_exp,Control_Forest,2016-10-01,2016-11-01,2,rapid_exp,drive,2026-02-20T18:28:41.912356,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MAULBDG3UECUC5YGDS5LMD7L,MON_Control_Forest_2016_11_rapid_exp,Control_Forest,2016-11-01,2016-12-01,1,rapid_exp,drive,2026-02-20T18:28:43.563396,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
PJDWFPNYNJANNQT4GCG674ZK,MON_Control_Forest_2017_01_rapid_exp,Control_Forest,2017-01-01,2017-02-01,4,rapid_exp,drive,2026-02-20T18:28:46.576304,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
X5MUNWJBCSWT6DZTT5UZTPVP,MON_Control_Forest_2017_02_rapid_exp,Control_Forest,2017-02-01,2017-03-01,2,rapid_exp,drive,2026-02-20T18:28:48.153724,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
BNKLCJ3RQJEL4XETDOVLK2FW,MON_Control_Forest_2017_03_rapid_exp,Control_Forest,2017-03-01,2017-04-01,4,rapid_exp,drive,2026-02-20T18:28:49.686113,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WHGNWKMWP4YCILLPD4EUUQXL,MON_Control_Forest_2017_11_rapid_exp,Control_Forest,2017-11-01,2017-12-01,1,rapid_exp,drive,2026-02-20T18:28:57.074837,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WTPQ3UKRUMQHEE7UAHJBNVDI,MON_Control_Forest_2017_12_rapid_exp,Control_Forest,2017-12-01,2018-01-01,7,rapid_exp,drive,2026-02-20T18:28:59.569518,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
Q7YZHDKHFS3PN5TMHEWPFTYB,MON_Control_Forest_2018_01_rapid_exp,Control_Forest,2018-01-01,2018-02-01,5,rapid_exp,drive,2026-02-20T18:29:01.140708,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
BKLTRUQSWSJ4QH3SBW4NRASW,MON_Control_Forest_2018_02_rapid_exp,Control_Forest,2018-02-01,2018-03-01,1,rapid_exp,drive,2026-02-20T18:29:03.439496,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
UIOB4XKSNMKW3B43HA4LKZDM,MON_Control_Forest_2018_03_rapid_exp,Control_Forest,2018-03-01,2018-04-01,3,rapid_exp,drive,2026-02-20T18:29:04.954367,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
T2EAFGFBRUGJIRYOK7ZSOOQN,MON_Control_Forest_2018_04_rapid_exp,Control_Forest,2018-04-01,2018-05-01,2,rapid_exp,drive,2026-02-20T18:29:08.635738,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KVG5BLLFOWCFR6EZNUVLTTHY,MON_Control_Forest_2018_10_rapid_exp,Control_Forest,2018-10-01,2018-11-01,1,rapid_exp,drive,2026-02-20T18:29:13.828618,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
I3OWHQLOXD3XJHAO55D42XH6,MON_Control_Forest_2018_11_rapid_exp,Control_Forest,2018-11-01,2018-12-01,6,rapid_exp,drive,2026-02-20T18:29:16.509755,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SHN2IH4QKWZI2FFY3A3N24GF,MON_Control_Forest_2018_12_rapid_exp,Control_Forest,2018-12-01,2019-01-01,6,rapid_exp,drive,2026-02-20T18:29:18.051132,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
JVEG6OTL6HVBCBLV26PKIUNS,MON_Control_Forest_2019_01_rapid_exp,Control_Forest,2019-01-01,2019-02-01,12,rapid_exp,drive,2026-02-20T18:29:19.491870,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
DQ5JZ265UYXHEZGFDWE7M6X7,MON_Control_Forest_2019_02_rapid_exp,Control_Forest,2019-02-01,2019-03-01,7,rapid_exp,drive,2026-02-20T18:29:21.126258,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WPIAHF7FLSI32RHJV4RDPE46,MON_Control_Forest_2019_03_rapid_exp,Control_Forest,2019-03-01,2019-04-01,10,rapid_exp,drive,2026-02-20T18:29:22.666457,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GYFIQBSIIZ4X7JW6ALU6XC74,MON_Control_Forest_2019_04_rapid_exp,Control_Forest,2019-04-01,2019-05-01,7,rapid_exp,drive,2026-02-20T18:29:24.174862,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
BY54Z637DFTNW3KK6BRBDDZI,MON_Control_Forest_2019_05_rapid_exp,Control_Forest,2019-05-01,2019-06-01,10,rapid_exp,drive,2026-02-20T18:29:25.836560,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QIBGV7NFRW3YRBVTFTVEQPUF,MON_Control_Forest_2019_06_rapid_exp,Control_Forest,2019-06-01,2019-07-01,4,rapid_exp,drive,2026-02-20T18:29:27.373362,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IBM42NLXAAME2Q63TDOJLVII,MON_Control_Forest_2019_10_rapid_exp,Control_Forest,2019-10-01,2019-11-01,3,rapid_exp,drive,2026-02-20T18:29:31.167056,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GRR6232KKW7WZI3Y7B443RGR,MON_Control_Forest_2019_11_rapid_exp,Control_Forest,2019-11-01,2019-12-01,11,rapid_exp,drive,2026-02-20T18:29:32.605872,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
T7S322K7NWEOVMJL5WNIALII,MON_Control_Forest_2019_12_rapid_exp,Control_Forest,2019-12-01,2020-01-01,7,rapid_exp,drive,2026-02-20T18:29:34.334329,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
Y557L42PFS5BRWZ4B7NYHZ6K,MON_Control_Forest_2020_01_slowdown,Control_Forest,2020-01-01,2020-02-01,12,slowdown,drive,2026-02-20T18:29:36.869759,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
W24N6COHBLRZXWJA2P3L3N6T,MON_Control_Forest_2020_02_slowdown,Control_Forest,2020-02-01,2020-03-01,4,slowdown,drive,2026-02-20T18:29:38.335463,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
U5U76ESIDW3LCXUSODVVZPK7,MON_Control_Forest_2020_03_slowdown,Control_Forest,2020-03-01,2020-04-01,6,slowdown,drive,2026-02-20T18:29:40.690748,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
CCFWWKL3JFH3NGXHOSEZGIQB,MON_Control_Forest_2020_04_slowdown,Control_Forest,2020-04-01,2020-05-01,8,slowdown,drive,2026-02-20T18:29:42.334807,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
U3DU3ATG26772E66HCBP335G,MON_Control_Forest_2020_05_slowdown,Control_Forest,2020-05-01,2020-06-01,6,slowdown,drive,2026-02-20T18:29:43.856166,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RBWLXSOJJEEMXHVE327AHRLT,MON_Control_Forest_2020_06_slowdown,Control_Forest,2020-06-01,2020-07-01,2,slowdown,drive,2026-02-20T18:29:45.495236,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5QZPZH4GXUZ2HFZB2XFEV3LP,MON_Control_Forest_2020_09_slowdown,Control_Forest,2020-09-01,2020-10-01,2,slowdown,drive,2026-02-20T18:29:48.464098,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
UQG7YCRJFXWT5GPLKJSUHUKN,MON_Control_Forest_2020_10_slowdown,Control_Forest,2020-10-01,2020-11-01,5,slowdown,drive,2026-02-20T18:29:50.934429,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OX2BI5FLXCC55TDYKRYQ2GE6,MON_Control_Forest_2020_11_slowdown,Control_Forest,2020-11-01,2020-12-01,9,slowdown,drive,2026-02-20T18:29:52.592549,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
EYOKPGWUQQIT4XKH7OOKXYAA,MON_Control_Forest_2020_12_slowdown,Control_Forest,2020-12-01,2021-01-01,11,slowdown,drive,2026-02-20T18:29:54.160916,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7EC57CMXRGESRSV2AVCDXR7V,MON_Control_Forest_2021_01_slowdown,Control_Forest,2021-01-01,2021-02-01,10,slowdown,drive,2026-02-20T18:29:55.627643,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AH5FJF5DXRGDRWSZ3JU7WB3B,MON_Control_Forest_2021_02_slowdown,Control_Forest,2021-02-01,2021-03-01,9,slowdown,drive,2026-02-20T18:29:57.275503,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ADVRQF2VZMLM3ZLL5ZRZL5MX,MON_Control_Forest_2021_03_slowdown,Control_Forest,2021-03-01,2021-04-01,12,slowdown,drive,2026-02-20T18:29:58.917968,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
BE2HGRL4I2CPLDP3XP4XAYUU,MON_Control_Forest_2021_04_slowdown,Control_Forest,2021-04-01,2021-05-01,10,slowdown,drive,2026-02-20T18:30:00.957476,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QFGYG7KOVFT4G4OMPKN472VA,MON_Control_Forest_2021_05_slowdown,Control_Forest,2021-05-01,2021-06-01,4,slowdown,drive,2026-02-20T18:30:02.595473,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GRHEQOC552LDMUOQP2CQKSFP,MON_Control_Forest_2021_07_slowdown,Control_Forest,2021-07-01,2021-08-01,1,slowdown,drive,2026-02-20T18:30:05.669328,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
CDRR2NIWXALXOJ5PXLA5G6RS,MON_Control_Forest_2021_10_slowdown,Control_Forest,2021-10-01,2021-11-01,9,slowdown,drive,2026-02-20T18:30:08.373233,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
I7GSZ37VJFMYYJK2DVL6YQM6,MON_Control_Forest_2021_11_slowdown,Control_Forest,2021-11-01,2021-12-01,8,slowdown,drive,2026-02-20T18:30:10.176661,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3AWB772AXII2GBEJQEQ4TCRD,MON_Control_Forest_2021_12_slowdown,Control_Forest,2021-12-01,2022-01-01,11,slowdown,drive,2026-02-20T18:30:12.017304,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
D24OBU77P6HUK2RTC4DRGOLB,MON_Control_Forest_2022_01_slowdown,Control_Forest,2022-01-01,2022-02-01,7,slowdown,drive,2026-02-20T18:30:13.555057,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
H4SZTS34LUI2DLVB4ADRTHLC,MON_Control_Forest_2022_02_slowdown,Control_Forest,2022-02-01,2022-03-01,8,slowdown,drive,2026-02-20T18:30:15.090264,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
LDQXEFHR6CLZUDZLB36H2KTJ,MON_Control_Forest_2022_03_slowdown,Control_Forest,2022-03-01,2022-04-01,14,slowdown,drive,2026-02-20T18:30:16.600279,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3CXSU7BWQ47TMSRBJMRP3QRJ,MON_Control_Forest_2022_04_slowdown,Control_Forest,2022-04-01,2022-05-01,11,slowdown,drive,2026-02-20T18:30:18.262495,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
WWZS6ZMZWC3QCGISPTOVQKRR,MON_Control_Forest_2022_05_slowdown,Control_Forest,2022-05-01,2022-06-01,9,slowdown,drive,2026-02-20T18:30:19.801030,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
TUB2IHNU2UQYPUT6LJXNECB2,MON_Control_Forest_2022_10_slowdown,Control_Forest,2022-10-01,2022-11-01,5,slowdown,drive,2026-02-20T18:30:24.618491,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OGYF75QN4WCHX25FPECCA2N2,MON_Control_Forest_2022_11_slowdown,Control_Forest,2022-11-01,2022-12-01,10,slowdown,drive,2026-02-20T18:30:26.763474,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
